host,external_salon_id,salon_name,external_therapist_id,therapist_url,fetch_status,http_status,parsed_count,sample_records,error
otonatural.com,2a2c566a-32a2-450a-916b-a60f3f5e95ab,オトナチュラル,c2c70e6d-abac-4ed8-9e22-b7252a7606db,https://otonatural.com/profile?lid=8,ok,200,0,[],
ouchidespa.com,527da1f5-1869-4e85-9fac-addc67a79ef1,おうちでスパ,2379c7ac-c382-434c-9acc-60d6903ce279,https://ouchidespa.com/profile?lid=65,ok,200,0,[],
oudon-lady.com,599fed60-5d2d-4c75-a5af-68d9b8fb47f3,もみ処 おうどんれでぃ,a1cb826a-c425-41ba-80b8-78178b18707f,https://oudon-lady.com/therapist/528020/,ok,200,0,[],
palantir.esthe-hp.com,f8164eaa-268d-40f0-b8dd-8712fee626d4,パランティア,c0e83379-bf3c-4436-9feb-6f25b1273d42,https://palantir.esthe-hp.com/item_10037460.html,ok,200,0,[],
palette-mensesthe.com,ae1474a0-2fdd-4076-934e-d8d26d18c61f,パレット,6cfb2d9a-7ec6-43d9-b372-c2801df46cbb,https://palette-mensesthe.com/cast/cast-3101/,http_error,404,0,,HTTP 404 https://palette-mensesthe.com/cast/cast-3101/
pershia.jp,d3343242-80e1-4ec5-83ae-285753d88bbb,ペルシア,4ba91e7c-e024-4339-89bb-e4d46b045716,https://pershia.jp/list/profile/?uid=118,ok,200,0,[],
pixie-spa.com,e38ae032-a684-4fb1-b917-5a22a498b762,ピクシースパ,0194aeca-5dac-4e1d-a328-c855f06e8a84,https://pixie-spa.com/therapist/45555,ok,200,0,[],
poplar-obihiro.net,901ebdcc-ae22-4f0b-b18f-5076337054e9,ポプラ,2169b668-3802-49b0-8d4e-ccc01ec14cc3,https://poplar-obihiro.net/profile?lid=71,ok,200,0,[],
pure-takamatsu.net,e3180ec9-e632-4cc5-9e2a-830488cc78da,ぴゅあHAND 高松,230a940a-5fe1-47c8-8f61-1c4b8c15e85d,https://pure-takamatsu.net/list/profile/?uid=45,ok,200,0,[],
qol-official.com,8a239691-3dda-4c5b-a223-ec3ebfc3cc63,クオリティーオブライフ,c1ee483b-5b34-4229-ac77-bbe21e0dd869,https://qol-official.com/profile?lid=1,ok,200,0,[],
r-selection.jp,337cdd62-3487-4c48-b346-a91aa54d40c4,Rセレクション 旧Vスパ,f4c069c0-9397-4f95-9b2a-b707fc6efed1,https://r-selection.jp/yui/,ok,200,0,[],
ra-makarios.com,ae847ca4-c2e1-466c-ada1-d2358cb1eff6,ラーマカリオス,5d61136b-f182-4dc6-8f6f-8b342407a840,https://ra-makarios.com/krc_cast/%e5%80%89%e6%9c%ac-%e8%8c%89%e9%88%b4/,ok,200,0,[],
ranking-mensesthe.jp,ef912bbd-be00-437e-941f-aaea34069c4a,リアルワン,30831132-18b8-4cd7-93bf-a7dbe853e6db,https://ranking-mensesthe.jp/shop/44443/5275890/,ok,200,0,[],
re-r.info,dd0fcd1f-11ed-40b3-8411-4fe3d98879e4,リルーム 宇都宮,6db3448b-ecd0-4535-9006-a00044d6bd6f,https://re-r.info/profile.html?4644,ok,200,0,[],
realone-esthe.com,ef912bbd-be00-437e-941f-aaea34069c4a,リアルワン,fd485d45-915d-4865-998a-89927d83a8a6,https://realone-esthe.com/profile?lid=4,ok,200,0,[],
redeye-esthe.com,8d30a49e-14cd-4837-ba33-4d67071c1fc5,グリーンアップル 旧レッドアイ,9f5da3fd-31ca-4180-9ce1-add1873edea8,https://redeye-esthe.com/therapist/30714,ok,200,0,[],
redribbon-koshigaya.com,94b1d564-c7b6-408c-9dd3-016dc8707331,レッドリボン越谷,a4b4a6f2-ee4f-4f3a-9921-4ee159555601,https://redribbon-koshigaya.com/therapist/43225,ok,200,0,[],
redribbon-maebashi.com,fb5a8e87-fd2c-4e9a-adb0-6cb8b284411a,レッドリボン 前橋,625e292a-7d94-4bc8-b44c-3224769350e7,https://redribbon-maebashi.com/therapist/50870,ok,200,0,[],
redribbon-motoyawata.com,7ea14fa1-6046-4e7f-a90b-94c717c6d87f,レッドリボン本八幡,0cf205da-6a92-4870-b17d-6f4cb7f22d63,https://redribbon-motoyawata.com/therapist/39408,ok,200,0,[],
redribbon-tsudanuma.com,d0308bc0-b365-44b2-a836-6b28a60b1bc0,レッドリボン 津田沼,a5c31e93-abf8-4ac1-93f9-6c7010d3183f,https://redribbon-tsudanuma.com/therapist/63316,ok,200,0,[],
refinado.tokyo,6086fae0-66fa-4df3-84e8-3bf1b06887b2,レフィナード,7270c462-f368-4aac-8df6-28f5eff59173,https://refinado.tokyo/index.php/module/Store/action/GirlInfo/User_Id/7013,ok,200,0,[],
relaxation-ace.com,5e693a0b-131f-4309-a9b0-63995ff2270f,ACE (エース) 立川,73dc418f-1aa6-4609-a8cf-33d83904474a,https://relaxation-ace.com/profile?lid=46,ok,200,0,[],
relaxation-darlin.com,3b8e7c2c-7317-4c39-bd64-14de0d3c123c,ダーリンプレミアム,fd53592f-25a4-4320-ad99-6d59ce9ce024,https://relaxation-darlin.com/gals/profile/?uid=532,ok,200,0,[],
relaxation-su.net,fdf8d324-f5cd-4fa6-9931-edd12b3a45c2,スゥ,32792749-4404-4128-a3ee-e76fbb28a2d7,https://relaxation-su.net/profile?lid=2,ok,200,0,[],
remispa.com,76a54d85-e5b5-49ff-8289-ca2466e4d435,レミスパ,c233aaae-1840-49fa-a5cd-ac3f7a6af530,https://remispa.com/profile.php?id=1012,ok,200,0,[],
renaissance-fukuoka.com,005784a7-24c1-4beb-86fe-ea03e236f221,ルネサンス,5b4d7bad-e62c-40d1-8a7f-4b4cd96559cf,https://renaissance-fukuoka.com/profile?id=37,ok,200,0,[],
restspa-premium.com,45d399a0-79a1-4e6f-8cad-fa9c391d292e,レストスパプレミアム,6bd6edb7-d907-411f-82fc-78e61455287b,https://restspa-premium.com/profile?id=194,ok,200,0,[],
restspa.jp,45d399a0-79a1-4e6f-8cad-fa9c391d292e,レストスパプレミアム,b2a46c5c-7f62-41ea-97c7-d3488f1e9201,https://restspa.jp/profile?id=86,http_error,404,0,,HTTP 404 https://restspa.jp/profile?id=86
reve-mistrea.com,87707ebe-1256-432f-b192-2898f837816c,レーヴミストレア,4ea18515-8493-48a5-97fb-6783b772da60,https://reve-mistrea.com/list/profile/?uid=179,ok,200,0,[],
rexeed-rexeed.com,4c70127b-be0c-45e8-b7fa-e2ff33d841e3,レクシード,1ed8cede-6c39-4bb1-88b0-102ad65c0055,https://rexeed-rexeed.com/therapist/487056/,ok,200,0,[],
rexela-relaxation.com,4a8ea7cc-858d-4598-aa74-757410c96866,レクセラ,272cce3b-e753-4e8e-8e0e-a2b2f36b7aa6,https://rexela-relaxation.com/cast/rex113/,ok,200,0,[],
rexgran.com,ca3e3336-c124-4b3e-b35c-cbdb6eef7358,レクスグラン,550cf0a9-6f45-428c-aa9e-9c17a1c858f0,https://rexgran.com/cast/mayu/,ok,200,0,[],
rich-terrace-sapporo.com,6008eb29-12f8-4144-b138-f5eda27f6458,リッチテラス札幌,09d32fe1-3727-4e8e-b2a6-f6202b84b226,https://rich-terrace-sapporo.com/therapist/mio/,ok,200,0,[],
rinato-mensesthe.com,1b744bfa-38fa-4668-ab60-9b59ca0ac8e0,リナート,ba77424c-0612-47c4-afcd-30354c274646,https://rinato-mensesthe.com/profile?lid=13,http_error,404,0,,HTTP 404 https://rinato-mensesthe.com/profile?lid=13
rinato-osaka.com,1b744bfa-38fa-4668-ab60-9b59ca0ac8e0,リナート,ed1de570-e0aa-4267-b7cd-d57c90ab4633,https://rinato-osaka.com/profile?id=35,ok,200,0,[],
riru-cheri.com,3e4a534f-2bb6-4786-b00d-87c729a93f2b,リルシェ,ba6918d6-dc8f-4a3c-8bcf-2038ecca53e9,https://riru-cheri.com/profile.html?5977,ok,200,0,[],
rody-head-spa.com,6e0dc80f-80fd-4a20-aaf5-7e5046fe8a27,ロイヤルロディヘッドスパ 旧ロディーヘッドスパ,b5efc872-7b06-48c8-9ac3-0f06d2534dd8,https://rody-head-spa.com/staff/%e5%ae%ae%e6%a3%ae/,ok,200,0,[],
rody-headspa.com,6e0dc80f-80fd-4a20-aaf5-7e5046fe8a27,ロイヤルロディヘッドスパ 旧ロディーヘッドスパ,34576ee1-d47d-4797-9a43-97947d898460,https://rody-headspa.com/profile?id=15,fetch_error,,0,,fetch failed
royalqueen.esthe-hp.com,ad9690dc-ab0e-4b02-b750-1fc0253aca9b,ROYAL QUEEN (ロイヤルクイーン) 博多,7b887703-f2da-4e0e-9e34-f764a63edaf7,https://royalqueen.esthe-hp.com/item_10033946.html,ok,200,0,[],
rs-real.com,de91a1d7-0a07-459e-9967-4de2844e765c,レアル 広島,ee783cf3-3eb0-4038-b373-20211e8d86df,https://rs-real.com/staff/%e7%a9%82%e5%9d%82%e3%81%be%e3%81%bb/,ok,200,0,[],
rs-spa.com,5e6432ec-9f25-4274-bb8a-3a62c097bd96,R.sスパ,b9fb5616-ece7-4c83-ab9b-131399e5c993,https://rs-spa.com/cast/cast-4484/,ok,200,0,[],
rutile-spa.com,49723046-68aa-4548-982f-1d0dc931d0f6,ルチルスパ,e1cece6c-a686-41d3-9f34-031d45db7aaf,https://rutile-spa.com/profile?lid=4,ok,200,0,[],
rydeen-maebashi.com,c0132a12-899e-48b0-b8a3-bf66cb5e0ec7,ライディーン,c5dfe896-c939-49c9-baa9-5247276d87d4,https://rydeen-maebashi.com/staff/ayu/,ok,200,0,[],
ryusei-esthe.com,da2bf035-f78d-483c-89d2-f9b8ce2036cf,流星のエステ 旧爆裂スパ,5a75ccf0-7c2a-4ce8-ac1b-3707b47a43fb,https://ryusei-esthe.com/therapist/42066,ok,200,0,[],
s-plussapporo.com,72fade8c-642c-4d8c-9df2-84f1fdcb687f,S+ (エスプラス) すすきの,c39b023a-a7be-4c20-9003-b483c43161ff,https://s-plussapporo.com/therapist/737654/,ok,200,0,[],
salon-rest.com,63f2b143-591c-4a9d-be59-e5648807fd52,ヒーリングサロン レスト 泉佐野店,63350ff2-1031-431f-89e4-a99e0b478022,https://salon-rest.com/profile?lid=196,ok,200,0,[],
salon-rhaplace.com,1e825654-7fd2-4884-8597-7f4d19100f4e,Rhaplace (ラプラス),bd558165-0563-4a5d-a012-491c3bf9e437,https://salon-rhaplace.com/therapist/470945/,ok,200,0,[],
salonmirage5678.com,e859ddfb-7084-46f1-b607-d279cea07af7,ミラージュ,5743fe45-e0a8-4a7c-8a3b-fadae648fb1d,https://salonmirage5678.com/therapist/555270/,ok,200,0,[],
salvador.men-este.net,abe63c30-7f46-40d4-8b67-c2d73735a33f,サルバドール,473ed38e-974f-4c08-8130-d70e60d81515,https://salvador.men-este.net/profile.html?sid=23,ok,200,2,"[{""date"":""2026-05-28"",""shift_start"":""17:00:00"",""shift_end"":""23:59:00""},{""date"":""2026-05-29"",""shift_start"":""00:00:00"",""shift_end"":""01:00:00""}]",
samuraispa-kumamoto.net,309a4eb4-989d-48d5-9616-8bf7aec10952,サムライスパ,16376c2a-6a9a-429e-a41c-a6366cce7fcb,https://samuraispa-kumamoto.net/therapist/772868/,ok,200,0,[],
sapporo-esthe.jp,2317067d-e442-46d6-9cfc-e2b4d2723c69,昭和倶楽部,3ea6f8d9-3811-41fe-8741-f1a008e3dbb2,https://sapporo-esthe.jp/prof/?id=97,ok,200,0,[],
seraphi-sp.com,72495983-9843-4d27-8957-08a15e0104d9,セラフィスパ,d9f4f823-33bb-4f26-a5a1-8a32acb1ceab,https://seraphi-sp.com/therapist/711366/,ok,200,0,[],
seven-luck-spa.com,53e8a21f-089d-4a7d-847f-ebf541c2e634,セブンラックスパ,ecbb23cc-7150-46d8-b69a-89954cc931bc,https://seven-luck-spa.com/profile?id=210,ok,200,0,[],
sheer-esthe.com,e3e27fbd-43ee-45b8-a746-a0621f6ac92f,シアー,840e202b-eeb8-4a02-a92b-134b64e5bcd0,https://sheer-esthe.com/profile?lid=27,ok,200,0,[],
shein-esthe.com,8efd0c38-6b2f-4342-b4b7-dce7bcee6b45,アレスパ,942e2b48-e47b-4738-bfc3-9b15d5f562c1,https://shein-esthe.com/index.php/module/Store/action/GirlInfo/Store_Id/25/User_Id/2448,ok,200,0,[],
showtime-mito.com,5fb64f15-8868-4b6a-9ff9-940e634f86ed,ショータイム 水戸,b077c042-8b3b-440d-9edc-6bf5b157a326,https://showtime-mito.com/lady_detail.php?lady_num=142870,ok,200,0,[],
sirenaosaka.com,1b5aae3e-9f5c-489f-a374-6bc4010a5079,シレーナ 大阪,5f619917-bb74-4f74-a72a-1a9169648f8c,https://sirenaosaka.com/profile?id=186,ok,200,0,[],
smile-tokyo.net,d40216f8-be8d-4c84-88ec-38817dd46ec3,スマイル,f09c8320-2554-439b-806d-1641180de6f9,https://smile-tokyo.net/profile?id=72,ok,200,0,[],
smoothie-esthe.com,eae9ba72-9f20-47f6-a079-ebef35a06229,スムージー,843b1214-21d0-4c5d-bb3b-36b5402fe009,https://smoothie-esthe.com/list/profile/?uid=76,ok,200,0,[],
so.senju-lamp.com,27caade1-b59b-4972-8e48-c591796bfe79,らんぷ 相模大野,4cd06642-c350-47c4-a353-a1b57dbbf7b1,https://so.senju-lamp.com/therapist/IDVHZDUA,ok,200,0,[],
spa-ange-ginza.men-este.com,131c6999-65a5-43e2-a39d-1aaac68a0c6e,スパアンジュ,f9bf7f92-420a-4c6c-9f80-897df61bbd22,https://spa-ange-ginza.men-este.com/profile.html?sid=254,ok,200,0,[],
spa-chaton.com,1a09f063-5e15-4ded-8540-89ecb939beb5,シャトン 大阪,800f32cb-e33c-4988-9027-6b05b9eeb610,https://spa-chaton.com/profile?lid=11,ok,200,0,[],
spa-d.com,d846b9d9-974b-4b74-8f45-03b125db7024,ディースパ,10ac3e7b-170a-4aad-bc4c-e878be1aa44f,https://spa-d.com/therapist/53786,ok,200,0,[],
spa-goldentime.com,f5778b00-1f7c-441a-8a85-f5076f0ef6fa,ゴールデンタイム,d5a0c01f-e7f9-4eeb-b6ec-939f4cddda0b,https://spa-goldentime.com/cast/cast-2474/,ok,200,0,[],
spa-ma.com,5d1489d0-2d33-4f81-b45f-ce9db19e6a15,SPA Mania (スパマニア),511ff5e2-361a-475b-baf9-22d9cd97fb8f,https://spa-ma.com/therapist/492967/,ok,200,0,[],
spa-splash.com,50ee2ba0-4384-496b-a9aa-75090a5451a4,スパすぷらっしゅ,55b93b21-5a0c-4e28-bf6e-7af7dc26e392,https://spa-splash.com/profile?id=29,ok,200,0,[],
spachill-osaka.com,01c13e41-2217-4ec9-b800-239faa4a76a8,スパチル,8e0c7868-98ec-4903-8bab-dd0651915333,https://spachill-osaka.com/profile?lid=23,ok,200,0,[],
spaspa-mito.net,e04160b6-81e2-45a6-8304-3b76d89f940d,スパスパ,766b247d-9749-4b3c-a09b-5c562f33c5a7,https://spaspa-mito.net/profile?lid=74,ok,200,0,[],
spayouandme.com,f98e675d-a968-438a-80ee-46c734f007e9,ユミスパ,4f7a61d9-fac6-4b03-875a-c1311501585a,https://spayouandme.com/therapist/846028/,ok,200,0,[],
st-esthetic.com,22f0a367-0397-472e-beef-d5474f805443,ショータイム,3f0f329b-fb60-415b-a737-57c29a1ae093,https://st-esthetic.com/lady_detail.php?lady_num=112970,ok,200,0,[],
st-koshigaya.com,de09ee5e-1d01-4914-91ab-1dc3ae37fc58,ショータイム 越谷店,71627df0-92a9-40d5-91dd-9812fdf8281e,https://st-koshigaya.com/lady_detail.php?lady_num=117596,http_error,404,0,,HTTP 404 https://st-koshigaya.com/lady_detail.php?lady_num=117596
sugar-mint.com,1456e9c9-3313-4071-a5d5-b4c0e3740f19,シュガーミント,bfb67151-c97d-4aab-b39e-d125e6393d04,https://sugar-mint.com/profile?id=51,ok,200,0,[],
sukesukekan.com,2f8b9bc0-7ade-44b2-8bc2-589dc1a4cad4,透け感97%,1b9e28ad-e5a2-47bb-a835-9727b2ab034f,https://sukesukekan.com/profile?lid=37,ok,200,0,[],
sumire-spa.jp,753cde03-1ac5-457c-961b-74a714c26807,スミレスパ,12f1ba81-7df8-4855-bb5b-57a2ae1a2d7f,https://sumire-spa.jp/therapist/58848,ok,200,0,[],
super-akuma.net,f1bc6f10-8aa8-4839-be5c-01a2e3e7773d,スーパーアクマガールズ,769245d8-ddaf-47b4-add5-9533fbc3d6ce,https://super-akuma.net/profile?lid=31,ok,200,2,"[{""date"":""2026-05-23"",""shift_start"":""15:00:00"",""shift_end"":""19:00:00""},{""date"":""2026-05-25"",""shift_start"":""18:30:00"",""shift_end"":""19:30:00""}]",
sweet-berta.com,e6a27b7a-4dba-4acd-803a-ad80a15b80ba,スウィートベルタ 静岡,225d3454-dd17-4829-8103-25477d7253b8,https://sweet-berta.com/profile.php?sid=276,ok,200,0,[],
sweetangel-esthe.com,df22dec2-19a6-4d72-8128-325186344c39,スウィートエンジェル,aa3be4b8-70e6-425d-91e6-40df3a231902,https://sweetangel-esthe.com/profile?lid=8,ok,200,0,[],
sweetpea-madamu.com,2bc34db2-872c-43c4-8d82-896709a7be9d,マダムスイートピー,d69a3ae7-0399-4567-8741-89a74a07eb1e,https://sweetpea-madamu.com/profile?id=48,ok,200,0,[],
t.senju-lamp.com,3a5fdbf5-e8d0-481b-87d4-9e68e7cdb274,らんぷ 立川,2b7e6a8d-7d7b-4437-be06-159305b3647e,https://t.senju-lamp.com/therapist/IDHAPTEC,ok,200,0,[],
taketonbo-mensesthe.com,da97df69-fbce-4771-8b4a-11526d141694,タケトンボ,d2449dc6-1834-4334-b33f-0f89e5cd7420,https://taketonbo-mensesthe.com/model_profile278.html,ok,200,0,[],
tamayura-0425.com,042fe1b0-4d2e-4ea9-8152-3fd51f67f3fd,フローラ 旧結蘭,3348da96-335e-4410-9c1c-fdd1dda5d52e,https://tamayura-0425.com/therapist/486773/,ok,200,0,[],
teachersecret2025.com,c4a05e59-4b7d-4905-aaac-45b8750d3946,女教師の秘め事,c0691dca-97f5-48f2-aeaa-95165d57f428,https://teachersecret2025.com/profile?lid=11,ok,200,0,[],
tenga-osaka.com,0db31b89-a580-49c5-8e7b-e8ae811c7cdd,天雅,8ba52a95-59c3-460a-aeeb-11e4dd1dc9eb,https://tenga-osaka.com/list/profile/?uid=1,ok,200,0,[],
tenjoubito.com,2ddad035-7dd0-4ede-a505-a068684c879c,天上人PREMIUM,6988aa07-0db4-44bf-930f-a97b517f8acb,https://tenjoubito.com/therapist/439/,fetch_error,,0,,fetch failed
tenka-sakaisujihommachi.com,e792e831-7e65-438e-b7b0-8556e39c0b19,天華 大阪,f5189b41-ee99-4d17-b36e-bf518e84e0b8,https://tenka-sakaisujihommachi.com/profile?id=13,ok,200,0,[],
tenshi-hodokoshi.com,d3e4a675-64bb-4663-8e23-711fd0d0cf2c,天使の施し,39085a4c-d566-48c3-aed0-4c7e88148ab2,https://tenshi-hodokoshi.com/profile?lid=46,ok,200,0,[],
teotl.jp,17ceb260-250d-41b7-8eef-74eb418f9bde,TEOTL (テオトル),14015600-1823-4c8c-95b9-03728cdfe647,https://teotl.jp/list/profile/?uid=5,ok,200,0,[],
tequila-esthe.com,a1f1fd40-805e-4c47-8c3f-05266bb8d8ad,テキーラ,81d42ddf-e4a1-4187-a46d-3a30ac3d1543,https://tequila-esthe.com/therapist/59898,ok,200,0,[],
the-bestandmore.com,0decf6f6-701a-4f66-9da6-833b50e5ba9c,ザ ベストアンドモア,a25b09b8-c500-42aa-a3a2-4a15acb7998b,https://the-bestandmore.com/profile?id=23,http_error,404,0,,HTTP 404 https://the-bestandmore.com/profile?id=23
the-diana.jp,196219b4-7f43-4dc3-bc06-8b9d760c36eb,ザディアーナ,f3abc128-f08f-4c0f-8c09-20e7945cd3a5,https://the-diana.jp/cast/1006/,ok,200,0,[],
thoroughbred-osaka.com,fc7931f2-6bdc-4a3b-939b-55f170aa19da,サラブレッド,277393e9-e9dd-4a50-a76a-738de2a125b2,https://thoroughbred-osaka.com/list/profile/?uid=181,ok,200,0,[],
tokimekiryugu.com,19d67141-c66d-4217-873f-73b2d169a1af,ときめき竜宮城,84e4938c-e9e3-43fd-bc80-3dc3c3166156,https://tokimekiryugu.com/profile?id=25,ok,200,0,[],
tokyo-aroma-world.jp,989bff99-4dfc-427b-b2be-f7cbc5ae5c7a,東京アロマワールド 旧アロマリゾート,2265ff16-dd21-4e51-9b9d-2481774aa608,https://tokyo-aroma-world.jp/profile?id=45,ok,200,0,[],
tokyo-fairy-land.men-este.com,cb4fb243-812a-4aa2-b14d-02d0b8867358,東京フェアリーランド,94e59495-a124-4a5a-b1a2-dffa082983a4,https://tokyo-fairy-land.men-este.com/profile.html?sid=282,ok,200,1,"[{""date"":""2026-05-28"",""shift_start"":""11:00:00"",""shift_end"":""20:00:00""}]",
tokyo242424.com,83367bd4-92bf-40c9-8a41-6c1b23deac99,超レベチなエステ24,f37e479a-70f1-4a9e-b547-0162806686f1,https://tokyo242424.com/therapist/783244/,ok,200,0,[],
tororintime.com,42047e47-b4c4-47f6-9540-ecfcc08d379e,とろりんタイム,35fe18df-a1ae-4da0-8b67-0263b4b9fc6d,https://tororintime.com/profile?id=33,ok,200,0,[],
tsukuba-terrace.com,22f0a367-0397-472e-beef-d5474f805443,ショータイム,835ee34e-8708-42e9-9e9c-99ef992fef66,https://tsukuba-terrace.com/lady_detail.php?lady_num=117667,fetch_error,,0,,fetch failed
tuning-esthe.com,6f0bafde-afc0-48d0-a3bf-943226b117d1,チューニング,5cb24018-f25a-4627-9710-c1e834dc1300,https://tuning-esthe.com/therapist/58506,ok,200,0,[],
ultra-hand-spk.com,84f05a4f-c92f-485a-a100-9e2d8d2c43f8,ウルトラハンド札幌,1dbbd6c7-5957-4372-b268-2bf859a295ba,https://ultra-hand-spk.com/therapist/483359/,ok,200,0,[],
union-plus-es.com,283ffa90-9793-4585-9ff3-0cf04b74a856,ユニオンプラス,c3c5932a-ade0-4998-8e4f-dcb56700c8f2,https://union-plus-es.com/cast/maya-2/,ok,200,0,[],
unison-spa.com,e3bf1644-a2c7-48f5-806d-f5153c60c37a,ユニゾンスパ,a7817e42-eb3f-4a74-8907-fad6dd630584,https://unison-spa.com/therapist/56648,ok,200,0,[],
unknownosaka.com,777e6df6-ae8a-4bcb-9b6a-427a79df1101,Unknow (アンノウン) 梅田,b8c79422-64da-4833-b7c4-e9fc8e9d626c,https://unknownosaka.com/profile?id=15,ok,200,0,[],
urbanspa.jp,704aabd5-e75b-43a7-ae21-38cf9f0e32bc,アーバンスパ 西新宿,70b31f9c-d27c-44fb-8bd3-b4b0d6a59ea8,https://urbanspa.jp/cast/るる/,ok,200,0,[],
v-spa-relaxation.com,337cdd62-3487-4c48-b346-a91aa54d40c4,Rセレクション 旧Vスパ,539f7f4f-a7f9-4284-b389-5c63f371a702,https://v-spa-relaxation.com/jyuri/,ok,200,0,[],
vinos-spa.com,8189e924-9526-4f98-90f4-5602d4e90753,ビノス,310cc913-3064-433d-9290-0b2d950ace05,https://vinos-spa.com/therapist/53874,ok,200,0,[],
vivi-asahikawa.com,9134e8f9-636e-48aa-bb85-4181eacf60e3,アロマヴィヴィ (Aroma ViVi),9f3bbd5b-15d9-44ca-81a1-b56cfed6451e,https://vivi-asahikawa.com/therapist/369548/,ok,200,0,[],
vivienne-hiroshima.com,7f50a3d7-96d6-48d7-bfa3-d17674525c90,ヴィヴィアン 広島,9b3ce5ab-1203-430e-be89-b30c96488d5b,http://vivienne-hiroshima.com/therapist/1999.html,ok,200,0,[],
w-spa-ginza.com,58a361e5-290c-4f67-b023-4727c3cc3830,ダブリュースパ,a0ef0490-54c5-4452-bf55-b0c1b75b0ee0,https://w-spa-ginza.com/therapist/86,ok,200,0,[],
wife-line.com,50756cdd-df86-4b8c-8058-2361f6d8dd30,和いふらいん 大阪,1364c405-3888-4a86-85f1-0e3338a34ab7,https://wife-line.com/model_profile1451.html,ok,200,0,[],
withosaka.com,78275d06-b645-4a77-8f74-877ec78b060a,ウィズ,b7d2d6b2-42f9-4bb3-bb91-4288ce5af964,https://withosaka.com/profile?id=31,ok,200,0,[],
www.aroma-cecil.tokyo,5105e154-cc29-4c74-850d-97843771a7d7,アロマセシル 旧リップス,813d5a9f-fa1b-4ad0-80ea-b9e90c8e7824,http://www.aroma-cecil.tokyo/profile/_uid/9360/,ok,200,0,[],
www.aroma-serena.com,7dae76b6-d895-4c6a-8631-6dfbd21e1bb4,AROMA SERENA (アロマセレナ),88cba7b5-888d-4afb-b946-d1fd91459704,https://www.aroma-serena.com/item_10030901.html,ok,200,0,[],
www.arspa-akiba.com,71057240-34d7-4af8-803e-b8b3898e664e,アールトウキョウ秋葉原,dd542c79-06b3-4cfd-95ea-2404cdbca4c7,https://www.arspa-akiba.com/profile/_uid/1939/,ok,200,0,[],
www.aube-spa.com,9d74134d-e9ab-447e-825f-e19ef8ed85f6,Mrs.AUBE SPA (ミセスオーブスパ) 大阪,304b9283-1662-4ceb-b368-d11f22c92fa6,https://www.aube-spa.com/therapist_detail/?id=196,http_error,404,0,,HTTP 404 https://www.aube-spa.com/therapist_detail/?id=196
www.aubespa-kyoto.com,0a907f14-5df2-45e6-9a57-62137dbb9e6a,ミセスオーブスパ 京都,018a5293-3773-4fc0-abdf-b195a9ecc33d,https://www.aubespa-kyoto.com/index.php/module/Store/action/GirlInfo/Store_Id/83/User_Id/5910,ok,200,0,[],
www.balino.jp,181a6cc2-25e3-4649-b00e-b5a89bef2421,プールサイド 旧バリーノ,e8e33c90-7e82-492f-a644-11d5b295ced8,https://www.balino.jp/profile.html?uid=11097,ok,200,0,[],
www.bimajo-esthe.com,fd283c72-2aec-4e0d-8132-65959144cf21,美魔女エステ,b6108601-4a5d-4273-ba03-dc474b5ac1f5,https://www.bimajo-esthe.com/profile/827,ok,200,0,[],
www.c-moon.info,1a950f04-58b0-4f30-a2c8-f906f347151b,C-MOON (シームーン),3e81902a-46c2-4455-b3fe-cafc2ec54e75,https://www.c-moon.info/profile/_uid/10783/,ok,200,0,[],
www.chocomintflavor-esthe.com,4341a2c4-115a-47f2-a512-003ccc50aca9,チョコミントフレーバー,69fd07c0-d2d5-46c4-bd89-491a2a6958fc,http://www.chocomintflavor-esthe.com/profile/_uid/9289/,ok,200,0,[],
www.cream-soda.tokyo,75d95d87-fbb5-4f50-95ef-5929fb9e9954,クリームソーダ,38d446ee-5eb6-434f-af15-7aac85f35fee,https://www.cream-soda.tokyo/profile/_uid/1092/,ok,200,0,[],
www.crown-mermaid.com,938b1b93-82ed-405d-8e5d-739d19951b92,クラウンマーメイド,5f14a471-34ab-481a-a89e-5c3c51c3d6c1,http://www.crown-mermaid.com/profile/_uid/3848/,ok,200,0,[],
www.emu-spa.com,f0a3676b-9996-4d5a-91e6-895190600a82,エミュスパ,5c6e87ad-f1ba-49fd-8dfe-1bd857800cf3,https://www.emu-spa.com/profile/_uid/7865/,ok,200,0,[],
www.esthe-club.tokyo,72f80ed9-38fc-4ea7-882e-266db0bc67cb,東京えすてクラブ,38cd9081-9f4c-4c30-bfea-ba732d00e437,https://www.esthe-club.tokyo/profile/_uid/2761/,ok,200,0,[],
www.esthe-lynx-yokohama.com,b2a51bd1-8beb-4e9d-ad43-cebd7da56d8d,リンクス 横浜関内店,d7c48e53-d1b1-405d-b6c1-2b606a67aa32,https://www.esthe-lynx-yokohama.com/therapist/?id=14,ok,200,0,[],
www.esthe-ranking.jp,5e693a0b-131f-4309-a9b0-63995ff2270f,ACE (エース) 立川,030f11fd-937e-4824-867d-83529c7e3131,https://www.esthe-ranking.jp/therapist/00e645b9-289f-4189-b394-98b406c28a73/,ok,200,0,[],
www.estheking.jp,bec80454-2061-4621-a78c-035e1f3d714a,エステの王様,65df6629-e0ac-4814-ba01-cd708814bf42,https://www.estheking.jp/profile/_uid/3756/,ok,200,0,[],
